state,state_abbv,county,city,zip,Mean,median_household_income
California,CA,Los Angeles County,Monrovia,91016,86051,70785
California,CA,Stanislaus County,Turlock,95313,22499,300000
California,CA,San Bernardino County,Twentynine Palms,92277,48547,33293
California,CA,Contra Costa County,Martinez,94553,67025,50450
California,CA,San Bernardino County,San Bernardino,92411,44076,35849
California,CA,Modoc County,Tulelake,96134,22615,16194
California,CA,Riverside County,Norco,92860,97832,86829
California,CA,Contra Costa County,Richmond,94801,50937,31359
California,CA,San Bernardino County,Oak Hills,92344,87622,71797
California,CA,San Luis Obispo County,Oceano,93445,54837,48931
California,CA,Kern County,Weldon,93283,39841,29148
California,CA,Butte County,Oroville,95966,59644,48663
California,CA,Riverside County,Palm Desert,92260,71209,53175
California,CA,Los Angeles County,Paramount,90723,55116,45286
California,CA,Tulare County,Visalia,93292,50731,32526
California,CA,Sonoma County,Petaluma,94952,91924,79519
California,CA,Monterey County,King City,93930,75691,59995
California,CA,Ventura County,Piru,93040,57660,48204
California,CA,Santa Cruz County,Santa Cruz,95062,80553,56067
California,CA,Contra Costa County,Benicia,94510,104845,300000
California,CA,Plumas County,Chester,96020,89000,300000
California,CA,San Diego County,Ramona,92065,77090,65343
California,CA,Tehama County,Corning,96021,37053,28386
California,CA,Mendocino County,Redwood Valley,95470,84082,83217
California,CA,Humboldt County,Rio Dell,95562,45122,36946
California,CA,Amador County,Somerset,95684,48136,300000
California,CA,Los Angeles County,Lomita,90717,143582,140323
California,CA,Marin County,Ross,94957,164985,184260
California,CA,Sacramento County,Sacramento,95816,64615,49743
California,CA,San Bernardino County,Upland,91784,107195,92987
California,CA,Los Angeles County,San Dimas,91773,91998,79150
California,CA,Orange County,San Juan Capistrano,92675,95567,74019
California,CA,San Luis Obispo County,San Miguel,93451,62308,49204
California,CA,Santa Cruz County,Santa Cruz,95060,80113,62204
California,CA,Marin County,San Rafael,94903,97244,87362
California,CA,Santa Cruz County,Aptos,95003,72597,63779
California,CA,Tulare County,Visalia,93292,32149,23383
California,CA,Shasta County,Shingletown,96088,52956,46292
California,CA,San Bernardino County,Helendale,92342,73676,68209
California,CA,Nevada County,Truckee,96161,30614,300000
California,CA,Los Angeles County,South Gate,90280,54149,42954
California,CA,Lassen County,Ravendale,96123,60188,300000
California,CA,Santa Clara County,Palo Alto,94304,89161,48662
California,CA,Tulare County,Porterville,93257,33647,25143
California,CA,Placer County,Truckee,96161,72202,60744
California,CA,Kern County,Taft,93268,57445,61051
California,CA,Inyo County,Shoshone,92384,24696,11792
California,CA,Tulare County,Terra Bella,93270,38206,29463
California,CA,Sonoma County,Cazadero,95421,63405,51079
California,CA,San Joaquin County,Tracy,95376,87689,76613
California,CA,Tulare County,Tulare,93274,58613,46466
California,CA,San Bernardino County,Twentynine Palms,92277,52048,41690
California,CA,Calaveras County,Avery,95224,68946,48293
California,CA,Los Angeles County,Castaic,91384,80845,72205
California,CA,Los Angeles County,Azusa,91702,82224,76099
California,CA,Los Angeles County,Walnut,91789,108837,100267
California,CA,Santa Cruz County,Watsonville,95076,57753,45196
California,CA,Los Angeles County,Torrance,90502,79017,63800
California,CA,Los Angeles County,Los Angeles,90047,39928,26090
California,CA,Yuba County,Wheatland,95692,64580,60943
California,CA,Humboldt County,Willow Creek,95573,35613,35444
California,CA,Kern County,Lake Isabella,93240,52875,44008
California,CA,Butte County,Oroville,95965,51844,43034
California,CA,San Bernardino County,Twentynine Palms,92277,51100,38217
California,CA,Alameda County,Kensington,94708,141291,300000
California,CA,Alameda County,Crescent City,95531,56914,46533
California,CA,Alameda County,Fort Dick,95538,65856,56124
California,CA,Alameda County,South Lake Tahoe,96150,68506,58839
California,CA,Alameda County,South Lake Tahoe,96150,112677,94894
California,CA,Alameda County,South Lake Tahoe,96150,94980,91552
California,CA,Alameda County,Cool,95614,93996,74907
California,CA,Alameda County,El Dorado Hills,95762,135569,300000
California,CA,Alameda County,El Dorado Hills,95762,175893,191043
California,CA,Alameda County,Bakersfield,93307,26342,18277
California,CA,Alameda County,Cameron Park,95682,122054,121110
California,CA,Alameda County,Placerville,95667,94510,86770
California,CA,Alameda County,Placerville,95667,82260,62199
California,CA,Alameda County,Grizzly Flat,95636,80195,32216
California,CA,Alameda County,Placerville,95667,48564,30185
California,CA,Alameda County,South Lake Tahoe,96150,46427,300000
California,CA,Alameda County,South Lake Tahoe,96150,68746,300000
California,CA,Alameda County,Fresno,93721,31331,27171
California,CA,Alameda County,Pasadena,91107,26936,24459
California,CA,Alameda County,Fresno,93706,32195,18241
California,CA,Alameda County,Bakersfield,93311,101564,91187
California,CA,Alameda County,Fresno,93725,37775,32819
California,CA,Alameda County,Fresno,93725,23025,19592
California,CA,Alameda County,Fresno,93727,114884,300000
California,CA,Alameda County,Fowler,93625,68012,41889
California,CA,Alameda County,Fresno,93706,67770,55850
California,CA,Alameda County,Fresno,93728,37213,23315
California,CA,Alameda County,Fresno,93703,46000,21914
California,CA,Alameda County,Fresno,93702,25363,24284
California,CA,Alameda County,Fresno,93702,44403,300000
California,CA,Alameda County,Fresno,93727,20513,17803
California,CA,Alameda County,Bakersfield,93311,90801,83804
California,CA,Alameda County,Fresno,93727,28276,17080
California,CA,Alameda County,Clovis,93612,47015,46353
California,CA,Alameda County,Fresno,93703,38784,25098
California,CA,Alameda County,Fresno,93703,39390,32348
California,CA,Alameda County,Fresno,93704,100401,75728
California,CA,Alameda County,Fresno,93723,96454,300000
California,CA,Alameda County,Fresno,93722,69094,53793
California,CA,Alameda County,Kerman,93630,45548,29538
California,CA,Alameda County,Fresno,93705,61762,58859
California,CA,Alameda County,Fresno,93722,78293,71534
California,CA,Alameda County,Bakersfield,93307,49017,41479
California,CA,Alameda County,Fresno,93722,75827,72864
California,CA,Alameda County,Fresno,93711,99856,83707
California,CA,Alameda County,Fresno,93720,51513,43176
California,CA,Alameda County,Fresno,93710,42661,30873
California,CA,Alameda County,Fresno,93704,130379,127624
California,CA,Alameda County,Fresno,93721,24519,15341
California,CA,Alameda County,Fresno,93704,42565,37818
California,CA,Alameda County,Fresno,93726,60998,46592
California,CA,Alameda County,Fresno,93726,49134,41530
California,CA,Alameda County,Fresno,93710,26223,17391
California,CA,Alameda County,Lebec,93243,56992,39473
California,CA,Alameda County,Fresno,93710,31272,21942
California,CA,Alameda County,Fresno,93720,92719,81800
California,CA,Alameda County,Clovis,93611,94931,89265
California,CA,Alameda County,Fresno,93730,116641,300000
California,CA,Alameda County,Clovis,93619,105422,300000
California,CA,Alameda County,Clovis,93612,42459,49466
California,CA,Alameda County,Clovis,93611,48088,33260
California,CA,Alameda County,Clovis,93612,72850,67452
California,CA,Alameda County,Clovis,93611,66140,300000
California,CA,Alameda County,Sanger,93657,77299,43682
California,CA,Alameda County,Bakersfield,93312,76076,68372
California,CA,Alameda County,Sanger,93657,36631,21984
California,CA,Alameda County,Sanger,93657,67028,54852
California,CA,Alameda County,Big Creek,93605,91840,300000
California,CA,Alameda County,Tollhouse,93667,107612,95137
California,CA,Alameda County,Orange Cove,93646,36480,22455
California,CA,Alameda County,Reedley,93654,82535,73293
California,CA,Alameda County,Parlier,93648,61962,300000
California,CA,Alameda County,Selma,93662,58925,300000
California,CA,Alameda County,Kingsburg,93631,124958,108583
California,CA,Alameda County,Selma,93662,43666,24129
California,CA,Alameda County,Shafter,93263,39209,31614
California,CA,Alameda County,Raisin City,93652,46691,35472
California,CA,Alameda County,Five Points,93624,29663,23824
California,CA,Alameda County,Coalinga,93210,95126,89163
California,CA,Alameda County,Mendota,93640,40404,36615
California,CA,Alameda County,Firebaugh,93622,59164,56349
California,CA,Alameda County,Parlier,93648,42883,40027
California,CA,Alameda County,Elk Creek,95939,63237,44109
California,CA,Alameda County,Hamilton City,95951,47707,33487
California,CA,Alameda County,Eureka,95501,85033,73345
California,CA,Alameda County,Eureka,95503,99433,73049
California,CA,Alameda County,Mcfarland,93250,38045,31876
California,CA,Alameda County,Eureka,95501,42733,25188
California,CA,Alameda County,Eureka,95503,75316,67112
California,CA,Alameda County,Arcata,95521,40289,28788
California,CA,Alameda County,Trinidad,95570,59154,49556
California,CA,Alameda County,Mckinleyville,95519,48106,45774
California,CA,Alameda County,Fortuna,95540,68994,59364
California,CA,Alameda County,Bridgeville,95526,50321,33497
California,CA,Alameda County,Scotia,95565,64765,47670
California,CA,Alameda County,Hoopa,95546,42756,25831
California,CA,Alameda County,Brawley,92227,68139,55982
California,CA,Alameda County,Weldon,93283,44177,28472
California,CA,Alameda County,Brawley,92227,67675,39062
California,CA,Alameda County,Oakland,94606,69451,63541
California,CA,Alameda County,Holtville,92250,41460,18600
California,CA,Alameda County,Imperial,92251,82874,76449
California,CA,Alameda County,El Centro,92243,48768,36209
California,CA,Alameda County,El Centro,92243,52637,47641
California,CA,Alameda County,El Centro,92243,39420,25284
California,CA,Alameda County,Calexico,92231,70533,60898
California,CA,Alameda County,Seeley,92273,40304,23203
California,CA,Alameda County,Bishop,93514,91625,84997
California,CA,Alameda County,Independence,93526,64939,49379
California,CA,Alameda County,California City,93505,57977,42618
California,CA,Alameda County,Bakersfield,93308,47383,35774
California,CA,Alameda County,Bakersfield,93308,50879,36387
California,CA,Alameda County,Bakersfield,93308,44633,27293
California,CA,Alameda County,Bakersfield,93305,61146,52669
California,CA,Alameda County,Bakersfield,93306,64345,59094
California,CA,Alameda County,Bakersfield,93306,58604,52265
California,CA,Alameda County,Bakersfield,93307,63028,62717
California,CA,Alameda County,Bakersfield,93306,31798,21796
California,CA,Alameda County,Bakersfield,93305,42143,21521
California,CA,Alameda County,Bakersfield,93305,26335,22539
California,CA,Alameda County,Tehachapi,93561,79435,59562
California,CA,Alameda County,Bakersfield,93309,56318,42479
California,CA,Alameda County,Bakersfield,93304,29901,20426
California,CA,Alameda County,Bakersfield,93307,18072,10950
California,CA,Alameda County,Bakersfield,93307,38245,34895
California,CA,Alameda County,Bakersfield,93304,57296,300000
California,CA,Alameda County,Bakersfield,93309,72112,300000
California,CA,Alameda County,Bakersfield,93309,28287,22976
California,CA,Alameda County,Bakersfield,93309,57505,300000
California,CA,Alameda County,Bakersfield,93311,107627,96654
California,CA,Alameda County,Bakersfield,93304,56758,49786
California,CA,Alameda County,Bakersfield,93307,36454,27394
California,CA,Alameda County,Bakersfield,93309,54369,45517
California,CA,Alameda County,Bakersfield,93304,62899,300000
California,CA,Alameda County,Bakersfield,93307,46091,300000
California,CA,Alameda County,Bakersfield,93313,54283,46767
California,CA,Alameda County,Bakersfield,93313,73228,300000
California,CA,Alameda County,Lebec,93243,52122,33721
California,CA,Alameda County,Taft,93268,67801,66002
California,CA,Alameda County,Bakersfield,93312,120751,121050
California,CA,Alameda County,Bakersfield,93312,134280,127547
California,CA,Alameda County,Shafter,93263,46599,38302
California,CA,Alameda County,Hanford,93232,94000,88623
California,CA,Alameda County,Wasco,93280,47921,38561
California,CA,Alameda County,Delano,93215,0,0
California,CA,Alameda County,Mcfarland,93250,45167,37226
California,CA,Alameda County,Delano,93215,43192,33591
California,CA,Alameda County,Bakersfield,93308,59397,39208
California,CA,Alameda County,Weldon,93283,29345,18779
California,CA,Alameda County,Ridgecrest,93555,37548,24519
California,CA,Alameda County,Ridgecrest,93555,69092,61024
California,CA,Alameda County,Inyokern,93527,125966,300000
California,CA,Alameda County,California City,93505,42088,26218
California,CA,Alameda County,Hanford,93230,69956,53963
California,CA,Alameda County,Rosamond,93560,57877,65076
California,CA,Alameda County,Tehachapi,93561,74316,52262
California,CA,Alameda County,Tehachapi,93561,95438,76816
California,CA,Alameda County,Arvin,93203,53026,38595
California,CA,Alameda County,Lamont,93241,39654,35419
California,CA,Alameda County,California City,93505,47312,24714
California,CA,Alameda County,Lemoore,93245,84148,74559
California,CA,Alameda County,Lemoore,93245,61052,300000
California,CA,Alameda County,Hanford,93232,92303,300000
California,CA,Alameda County,Hanford,93232,42361,30472
California,CA,Alameda County,Lakeport,95453,50565,42087
California,CA,Alameda County,Hanford,93230,64685,60261
California,CA,Alameda County,Hanford,93232,46209,47876
California,CA,Alameda County,Corcoran,93212,48378,31305
California,CA,Alameda County,Avenal,93204,0,0
California,CA,Alameda County,Lakeport,95453,61381,52143
California,CA,Alameda County,Clearlake Oaks,95423,46508,28512
California,CA,Alameda County,Clearlake,95422,41732,27038
California,CA,Alameda County,Kelseyville,95451,61941,55303
California,CA,Alameda County,Ravendale,96123,43464,39570
California,CA,Alameda County,Susanville,96130,60707,59703
California,CA,Alameda County,Lakeport,95453,59288,45711
California,CA,Alameda County,Janesville,96114,72742,56751
California,CA,Alameda County,Tujunga,91042,54587,33774
California,CA,Alameda County,Tujunga,91042,80790,74909
California,CA,Alameda County,Sunland,91040,87333,300000
California,CA,Alameda County,Sunland,91040,71081,38426
California,CA,Alameda County,Pacoima,91331,41633,36414
California,CA,Alameda County,Lake View Terrace,91342,45536,33087
California,CA,Alameda County,Pacoima,91331,66370,68301
California,CA,Alameda County,Pacoima,91331,63855,54779
California,CA,Alameda County,Pacoima,91331,49790,36166
California,CA,Alameda County,Litchfield,96117,78642,62733
